date,site,mean_copy,mean_copy_fill,missing_data,year,month,day,ihs_data,log_data,yday,site_year
2014-03-23,sol,NA,919.3050000000001,1,2014,3,23,7.51676542615104,6.824705136841027,82,sol_2014
2014-03-24,sol,NA,1791.01,1,2014,3,24,8.183682244015035,7.491093173876449,83,sol_2014
2014-03-25,sol,2662.715,2662.715,0,2014,3,25,8.5802487737518085,7.887477043955317,84,sol_2014
2014-03-26,sol,NA,1972.895,1,2014,3,26,8.280404530946473,7.587764027089348,85,sol_2014
2014-03-27,sol,1283.0749999999998,1283.0749999999998,0,2014,3,27,7.850162152066416,7.157793893758991,86,sol_2014
2014-03-28,sol,NA,1054.9475,1,2014,3,28,7.6543936868341005,6.962193747121239,87,sol_2014
2014-03-29,sol,826.82,826.82,0,2014,3,29,7.410734563415816,6.718795739447997,88,sol_2014
2014-03-30,sol,NA,551.2133333333334,1,2014,3,30,7.005269912424575,6.313934445045427,89,sol_2014
2014-03-31,sol,NA,275.6066666666667,1,2014,3,31,6.312125200285189,5.622596521133504,90,sol_2014
2014-04-01,sol,0,0,0,2014,4,1,0,0,91,sol_2014
2014-04-02,sol,NA,0,1,2014,4,2,0,0,92,sol_2014
2014-04-03,sol,0,0,0,2014,4,3,0,0,93,sol_2014
2014-04-04,sol,NA,237.555,1,2014,4,4,6.1635507862232055,5.474599891708923,94,sol_2014
2014-04-05,sol,475.11,475.11,0,2014,4,5,6.856694644250075,6.165648919970651,95,sol_2014
2014-04-06,sol,NA,3982.486666666666,1,2014,4,6,8.982808890120522,8.289912761674533,96,sol_2014
2014-04-07,sol,NA,7489.863333333332,1,2014,4,7,9.614453014810266,8.921439334666296,97,sol_2014
2014-04-08,sol,10997.24,10997.24,0,2014,4,8,9.998546793833745,9.305490538979143,98,sol_2014
2014-04-09,sol,NA,7147.5525,1,2014,4,9,9.567672454848603,8.874665167640334,99,sol_2014
2014-04-10,sol,3297.865,3297.865,0,2014,4,10,8.794177771928915,8.101333748899913,100,sol_2014
2014-04-11,sol,NA,33860.6725,1,2014,4,11,11.123156697461036,10.430039049033114,101,sol_2014
2014-04-12,sol,64423.48,64423.48,0,2014,4,12,11.766380622536847,11.073248964087139,102,sol_2014
2014-04-13,sol,NA,61597.64833333334,1,2014,4,13,11.721526153011782,11.028395206640175,103,sol_2014
2014-04-14,sol,NA,58771.816666666666,1,2014,4,14,11.674564891224033,10.98143472540509,104,sol_2014
2014-04-15,sol,55945.985,55945.985,0,2014,4,15,11.625289131304536,10.932159824888629,105,sol_2014
2014-04-16,sol,NA,60035.375,1,2014,4,16,11.69583643143091,11.002705907508947,106,sol_2014
2014-04-17,sol,64124.765,64124.765,0,2014,4,17,11.76173309836975,11.068601512226472,107,sol_2014
2014-04-18,sol,NA,34847.7875,1,2014,4,18,11.151892108568981,10.458773623617848,108,sol_2014
2014-04-19,sol,5570.8099999999995,5570.8099999999995,0,2014,4,19,9.318442932867287,8.625475235251548,109,sol_2014
2014-04-20,sol,NA,4684.4,1,2014,4,20,9.14514031012077,8.452206569896685,110,sol_2014
2014-04-21,sol,NA,3797.99,1,2014,4,21,8.93537445629534,8.242490520912511,111,sol_2014
2014-04-22,sol,2911.58,2911.58,0,2014,4,22,8.66959837819556,7.976794565307881,112,sol_2014
2014-04-23,sol,NA,2036.7125,1,2014,4,23,8.312239508163046,7.6195831341552545,113,sol_2014
2014-04-24,sol,1161.845,1161.845,0,2014,4,24,7.750911903569865,7.0586248676263095,114,sol_2014
2014-04-25,sol,NA,2821.2699999999995,1,2014,4,25,8.638089629131585,7.945296804660971,115,sol_2014
2014-04-26,sol,4480.695,4480.695,0,2014,4,26,9.100680640317814,8.407756602067678,116,sol_2014
2014-04-27,sol,NA,3666.741666666667,1,2014,4,27,8.900205916602886,8.20733140196119,117,sol_2014
2014-04-28,sol,NA,2852.7883333333334,1,2014,4,28,8.649199368829573,7.956402630371689,118,sol_2014
2014-04-29,sol,2038.835,2038.835,0,2014,4,29,8.313281085981155,7.620624201214167,119,sol_2014
2014-04-30,sol,NA,2270.59,1,2014,4,30,8.420942217649579,7.728235305810105,120,sol_2014
2014-05-01,sol,2502.3450000000003,2502.3450000000003,0,2014,5,1,8.518130791694205,7.825383116531941,121,sol_2014
2014-05-02,sol,NA,1265.3300000000002,1,2014,5,2,7.8362355734127505,7.143878232244401,122,sol_2014
2014-05-03,sol,28.314999999999998,28.314999999999998,0,2014,5,3,4.036850556466207,3.378099330416178,123,sol_2014
2014-05-04,sol,NA,14.157499999999999,1,2014,5,4,3.3446366607765765,2.7184954589637487,124,sol_2014
2014-05-05,sol,0,0,0,2014,5,5,0,0,125,sol_2014
2014-05-06,sol,NA,0,1,2014,5,6,0,0,126,sol_2014
2014-05-07,sol,NA,0,1,2014,5,7,0,0,127,sol_2014
2014-05-08,sol,0,0,0,2014,5,8,0,0,128,sol_2014
2014-05-09,sol,NA,72.82,1,2014,5,9,4.981184965301332,4.301629697601852,129,sol_2014
2014-05-10,sol,145.64,145.64,0,2014,5,10,5.67429678999075,4.987980603531449,130,sol_2014
2014-05-11,sol,NA,1514.5249999999996,1,2014,5,11,8.016004426979148,7.323517192567669,131,sol_2014
2014-05-12,sol,NA,2883.4099999999994,1,2014,5,12,8.659876111129208,7.967075651962125,132,sol_2014
2014-05-13,sol,4252.295,4252.295,0,2014,5,13,9.04836131055677,8.355449255650873,133,sol_2014
2014-05-14,sol,NA,10559.55,1,2014,5,14,9.957933125517917,9.264880639237296,134,sol_2014
2014-05-15,sol,16866.805,16866.805,0,2014,5,15,10.426249949593556,9.733162054448668,135,sol_2014
2014-05-16,sol,NA,8783.5175,1,2014,5,16,9.773779416623892,9.08074607594838,136,sol_2014
2014-05-17,sol,700.23,700.23,0,2014,5,17,7.244556542932731,6.55283593593108,137,sol_2014
2014-05-18,sol,NA,773.63,1,2014,5,18,7.344241321386568,6.652385495997603,138,sol_2014
2014-05-19,sol,NA,847.03,1,2014,5,19,7.434883642162472,6.7429160125246295,139,sol_2014
2014-05-20,sol,920.43,920.43,0,2014,5,20,7.517988427806664,6.8259268111209,140,sol_2014
2014-05-21,sol,NA,460.215,1,2014,5,21,6.824842132522883,6.133864311716839,141,sol_2014
2014-05-22,sol,0,0,0,2014,5,22,0,0,142,sol_2014
2014-05-23,sol,NA,63.9425,1,2014,5,23,4.851192561952221,4.173502263007929,143,sol_2014
2014-05-24,sol,127.885,127.885,0,2014,5,24,5.5442938890363935,4.858920533895201,144,sol_2014
2014-05-25,sol,NA,767.8066666666666,1,2014,5,25,7.336685569974115,6.644839529141205,145,sol_2014
2014-05-26,sol,NA,1407.7283333333332,1,2014,5,26,7.942879879740228,7.2504426851706425,146,sol_2014
2014-05-27,sol,2047.65,2047.65,0,2014,5,27,8.317595313302059,7.624936318616628,147,sol_2014
2014-05-28,sol,NA,3001.0725,1,2014,5,28,8.69987221208022,8.007058162468077,148,sol_2014
2014-05-29,sol,3954.495,3954.495,0,2014,5,29,8.975755382122935,8.282861030397955,149,sol_2014
2014-05-30,sol,NA,2332.9625,1,2014,5,30,8.448041424660337,7.755322745879382,150,sol_2014
2014-05-31,sol,711.4300000000001,711.4300000000001,0,2014,5,31,7.260424703494739,6.568681661702354,151,sol_2014
2014-06-01,sol,NA,505.14000000000004,1,2014,6,1,6.917983778888878,6.226813310860554,152,sol_2014
2014-06-02,sol,NA,298.85,1,2014,6,2,6.393091755015612,5.703282349614518,153,sol_2014
2014-06-03,sol,92.56,92.56,0,2014,6,3,5.221033442707678,4.538602941715978,154,sol_2014
2014-06-04,sol,NA,109.7775,1,2014,6,4,5.391623514953601,4.707523685099908,155,sol_2014
2014-06-05,sol,126.995,126.995,0,2014,6,5,5.537310397055901,4.8519912006566575,156,sol_2014
2014-06-06,sol,NA,221.78,1,2014,6,6,6.094838162755319,5.4061847374170435,157,sol_2014
2014-06-07,sol,316.565,316.565,0,2014,6,7,6.450678266973458,5.760682521789013,158,sol_2014
