date,site,mean_copy,mean_copy_fill,missing_data,year,month,day,ihs_data,log_data,yday,site_year
2014-03-23,kcs,NA,378.0366666666667,1,2014,3,23,6.628140122565913,5.9376329462251904,82,kcs_2014
2014-03-24,kcs,NA,226.37333333333333,1,2014,3,24,6.115337612821431,5.426593306776604,83,kcs_2014
2014-03-25,kcs,74.71,74.71,0,2014,3,25,5.006805919690675,4.326910252115215,84,kcs_2014
2014-03-26,kcs,NA,77.3425,1,2014,3,26,5.041432581401295,4.36109023990619,85,kcs_2014
2014-03-27,kcs,79.97500000000001,79.97500000000001,0,2014,3,27,5.074900351029556,4.394140465057393,86,kcs_2014
2014-03-28,kcs,NA,41.015,1,2014,3,28,4.407233613136049,3.7380266973801817,87,kcs_2014
2014-03-29,kcs,2.0549999999999997,2.0549999999999997,0,2014,3,29,1.46796509034179,1.1167795926235586,88,kcs_2014
2014-03-30,kcs,NA,18.14642857142857,1,2014,3,30,3.592379288448244,2.952116200658288,89,kcs_2014
2014-03-31,kcs,NA,34.23785714285714,1,2014,3,31,4.226692346807908,3.5621209916952083,90,kcs_2014
2014-04-01,kcs,NA,50.3292857142857,1,2014,4,1,4.611832990347967,3.9382614609150095,91,kcs_2014
2014-04-02,kcs,NA,66.42071428571427,1,2014,4,2,4.88921281306316,4.210952304316899,92,kcs_2014
2014-04-03,kcs,NA,82.51214285714286,1,2014,4,3,5.106129367330197,4.424992044722683,93,kcs_2014
2014-04-04,kcs,NA,98.6035714285714,1,2014,4,4,5.284280375022493,4.601198021664261,94,kcs_2014
2014-04-05,kcs,114.695,114.695,0,2014,4,5,5.435442615487545,4.750957418054072,95,kcs_2014
2014-04-06,kcs,NA,1075.025,1,2014,4,6,7.673246592988271,6.981028974652563,96,kcs_2014
2014-04-07,kcs,NA,2035.355,1,2014,4,7,8.311572770744498,7.618916723964339,97,kcs_2014
2014-04-08,kcs,2995.6850000000004,2995.6850000000004,0,2014,4,8,8.69807540734038,8.00526195668763,98,kcs_2014
2014-04-09,kcs,NA,1497.8425000000002,1,2014,4,9,8.004928310353991,7.312448422535656,99,kcs_2014
2014-04-10,kcs,0,0,0,2014,4,10,0,0,100,kcs_2014
2014-04-11,kcs,NA,12139.4025,1,2014,4,11,10.09735902819575,9.404294218923846,101,kcs_2014
2014-04-12,kcs,24278.805,24278.805,0,2014,4,12,10.790506207483345,10.0974002138397,102,kcs_2014
2014-04-13,kcs,NA,17930.348333333335,1,2014,4,13,10.487397175150889,9.794305763623084,103,kcs_2014
2014-04-14,kcs,NA,11581.891666666668,1,2014,4,14,10.050345276570999,9.357284432101478,104,kcs_2014
2014-04-15,kcs,5233.435,5233.435,0,2014,4,15,9.255970318918935,8.563014190068403,105,kcs_2014
2014-04-16,kcs,NA,29103.322500000002,1,2014,4,16,10.971754802754921,10.278641981647583,106,kcs_2014
2014-04-17,kcs,52973.21,52973.21,0,2014,4,17,11.570688773691296,10.877560470330637,107,kcs_2014
2014-04-18,kcs,NA,37160.705,1,2014,4,18,11.21615434550171,10.523034074544734,108,kcs_2014
2014-04-19,kcs,21348.199999999997,21348.199999999997,0,2014,4,19,10.661869887077563,9.96876954722873,109,kcs_2014
2014-04-20,kcs,NA,15006.118333333332,1,2014,4,20,10.309360467479328,9.616279923074027,110,kcs_2014
2014-04-21,kcs,NA,8664.036666666667,1,2014,4,21,9.760083204633647,9.06705143372375,111,kcs_2014
2014-04-22,kcs,2321.955,2321.955,0,2014,4,22,8.443312009154527,7.7505953610804115,112,kcs_2014
2014-04-23,kcs,NA,1589.395,1,2014,4,23,8.064255999183654,7.371737692034189,113,kcs_2014
2014-04-24,kcs,856.835,856.835,0,2014,4,24,7.44639288905453,6.754411773302159,114,kcs_2014
2014-04-25,kcs,NA,4595.077499999999,1,2014,4,25,9.12588809320644,8.432958501315596,115,kcs_2014
2014-04-26,kcs,8333.32,8333.32,0,2014,4,26,9.721164399340905,9.0281372081735,116,kcs_2014
2014-04-27,kcs,NA,14026.818333333333,1,2014,4,27,10.24187355325325,9.548797660886317,117,kcs_2014
2014-04-28,kcs,NA,19720.316666666666,1,2014,4,28,10.582551867377891,9.889455394014282,118,kcs_2014
2014-04-29,kcs,25413.815,25413.815,0,2014,4,29,10.836195383732738,10.143087550688662,119,kcs_2014
2014-04-30,kcs,NA,13701.244999999999,1,2014,4,30,10.218389165491347,9.52531496700436,120,kcs_2014
2014-05-01,kcs,1988.675,1988.675,0,2014,5,1,8.28837111058395,7.595726587798018,121,kcs_2014
2014-05-02,kcs,NA,1309.575,1,2014,5,2,7.870605262409941,7.178221251190744,122,kcs_2014
2014-05-03,kcs,630.475,630.475,0,2014,5,3,7.139621313040457,6.448058352725041,123,kcs_2014
2014-05-04,kcs,NA,1402.5550000000003,1,2014,5,4,7.9391981599608625,7.2467635827790415,124,kcs_2014
2014-05-05,kcs,2174.635,2174.635,0,2014,5,5,8.377763346772957,7.685075854935491,125,kcs_2014
