date,site,mean_copy,mean_copy_fill,missing_data,year,month,day,ihs_data,log_data,yday,site_year
2013-01-28,sol,248.485,248.485,0,2013,1,28,6.208533711001402,5.5193987931437984,28,sol_2013
2013-01-29,sol,NA,281.9525,1,2013,1,29,6.334888942343713,5.645279039032801,29,sol_2013
2013-01-30,sol,315.42,315.42,0,2013,1,30,6.447054777430892,5.757070445020918,30,sol_2013
2013-01-31,sol,NA,244.3625,1,2013,1,31,6.191804145760704,5.502736708863967,31,sol_2013
2013-02-01,sol,173.305,173.305,0,2013,2,1,5.848208552190543,5.1608066382877995,32,sol_2013
2013-02-02,sol,NA,146.86333333333334,1,2013,2,2,5.682661220273382,4.996288423722629,33,sol_2013
2013-02-03,sol,NA,120.42166666666668,1,2013,2,3,5.4841638922431715,4.799269336067204,34,sol_2013
2013-02-04,sol,93.98,93.98,0,2013,2,4,5.2362574784218685,4.553666343120976,35,sol_2013
2013-02-05,sol,NA,586.2125000000001,1,2013,2,5,7.066830259883617,6.375386764539671,36,sol_2013
2013-02-06,sol,1078.4450000000002,1078.4450000000002,0,2013,2,6,7.676422863287202,6.984202299143228,37,sol_2013
2013-02-07,sol,NA,772.7750000000001,1,2013,2,7,7.343135531671647,6.65128113365455,38,sol_2013
2013-02-08,sol,467.105,467.105,0,2013,2,8,6.839702398160407,6.148692629727295,39,sol_2013
2013-02-09,sol,NA,710.0416666666666,1,2013,2,9,7.258471330194167,6.5667310309928615,40,sol_2013
2013-02-10,sol,NA,952.9783333333332,1,2013,2,10,7.552739624013032,6.860640959799743,41,sol_2013
2013-02-11,sol,1195.915,1195.915,0,2013,2,11,7.779814217109931,7.087502692176098,42,sol_2013
2013-02-12,sol,NA,832.5999999999999,1,2013,2,12,7.417700875955062,6.725753670999103,43,sol_2013
2013-02-13,sol,469.28499999999997,469.28499999999997,0,2013,2,13,6.844358575535286,6.153338893906958,44,sol_2013
2013-02-14,sol,NA,639.27,1,2013,2,14,7.153474692651635,6.46188996238948,45,sol_2013
2013-02-15,sol,809.255,809.255,0,2013,2,15,7.389261633648757,6.697349012937513,46,sol_2013
2013-02-16,sol,NA,1086.5387500000002,1,2013,2,16,7.683899856362424,6.991672394511936,47,sol_2013
2013-02-17,sol,NA,1363.8225000000002,1,2013,2,17,7.911194012938366,7.218779662533528,48,sol_2013
2013-02-18,sol,NA,1641.1062500000003,1,2013,2,18,8.096273109484796,7.403734995592491,49,sol_2013
2013-02-19,sol,1918.39,1918.39,0,2013,2,19,8.252388820073088,7.5597627062085095,50,sol_2013
2013-02-20,sol,NA,1093.0425,1,2013,2,20,7.689867761036715,6.997634830490607,51,sol_2013
2013-02-21,sol,267.695,267.695,0,2013,2,21,6.28299894193614,5.5935769073351755,52,sol_2013
2013-02-22,sol,NA,229.97,1,2013,2,22,6.131100773290663,5.442287831958068,53,sol_2013
2013-02-23,sol,NA,192.245,1,2013,2,23,5.95192454514619,5.263958813911597,54,sol_2013
