date,site,mean_copy,mean_copy_fill,missing_data,year,month,day,ihs_data,log_data,yday,site_year
2013-01-28,kcs,128.8125,128.8125,0,2013,1,28,5.551520105773052,4.866091101636331,28,kcs_2013
2013-01-29,kcs,NA,154.08875,1,2013,1,29,5.730686444779397,5.043997533702656,29,kcs_2013
2013-01-30,kcs,179.365,179.365,0,2013,1,30,5.8825777870801375,5.194982575501738,30,kcs_2013
2013-01-31,kcs,NA,206.43916666666667,1,2013,1,31,6.023158823281108,5.334838123996476,31,kcs_2013
2013-02-01,kcs,233.51333333333335,233.51333333333335,0,2013,2,1,6.146390942837432,5.4575124448342685,32,kcs_2013
2013-02-02,kcs,NA,180.16000000000003,1,2013,2,2,5.887000227772513,5.199380618688013,33,kcs_2013
2013-02-03,kcs,NA,126.80666666666669,1,2013,2,3,5.535826344384639,4.850518705423794,34,kcs_2013
2013-02-04,kcs,73.45333333333333,73.45333333333333,0,2013,2,4,4.989843797110852,4.310172530905898,35,kcs_2013
2013-02-05,kcs,NA,208.17291666666665,1,2013,2,5,6.031522013856708,5.343161262369504,36,kcs_2013
2013-02-06,kcs,342.8925,342.8925,0,2013,2,6,6.53056629381441,5.840329108535099,37,kcs_2013
2013-02-07,kcs,NA,340.24375,1,2013,2,7,6.5228116126016396,5.832597031313132,38,kcs_2013
2013-02-08,kcs,337.59499999999997,337.59499999999997,0,2013,2,8,6.514996326290632,5.82480470290365,39,kcs_2013
2013-02-09,kcs,NA,395.9033333333333,1,2013,2,9,6.674318849271047,5.98369275817485,40,kcs_2013
2013-02-10,kcs,NA,454.21166666666664,1,2013,2,10,6.811711707866532,6.1207625122434965,41,kcs_2013
2013-02-11,kcs,512.52,512.52,0,2013,2,11,6.9324878669400745,6.2412889770035225,42,kcs_2013
2013-02-12,kcs,NA,548.8512499999999,1,2013,2,12,7.000975468088359,6.309647787101635,43,kcs_2013
2013-02-13,kcs,585.1825,585.1825,0,2013,2,13,7.065071675009726,6.373631174538782,44,kcs_2013
2013-02-14,kcs,NA,371.67125,1,2013,2,14,6.6111587173082,5.920696663719069,45,kcs_2013
2013-02-15,kcs,158.16,158.16,0,2013,2,15,5.756764353441647,5.069909985558728,46,kcs_2013
2013-02-16,kcs,NA,202.400625,1,2013,2,16,6.00340230847704,5.315177556372767,47,kcs_2013
2013-02-17,kcs,NA,246.64125,1,2013,2,17,6.201086141900588,5.511981126288107,48,kcs_2013
2013-02-18,kcs,NA,290.88187500000004,1,2013,2,18,6.3660673921266655,5.676349182749611,49,kcs_2013
2013-02-19,kcs,335.1225,335.1225,0,2013,2,19,6.507645543217125,5.817475676852183,50,kcs_2013
2013-02-20,kcs,NA,231.98375,1,2013,2,20,6.139819152056174,5.45096870864431,51,kcs_2013
2013-02-21,kcs,128.845,128.845,0,2013,2,21,5.551772371056344,4.866341431398959,52,kcs_2013
2013-02-22,kcs,NA,158.25125,1,2013,2,22,5.757341122944628,5.07048314371503,53,kcs_2013
2013-02-23,kcs,NA,187.6575,1,2013,2,23,5.927772772471738,5.23993320178227,54,kcs_2013
2013-02-24,kcs,NA,217.06375,1,2013,2,24,6.073343575692993,5.384787451232082,55,kcs_2013
2013-02-25,kcs,246.47,246.47,0,2013,2,25,6.200391578155159,5.51128936254075,56,kcs_2013
2013-02-26,kcs,NA,123.235,1,2013,2,26,5.50725674340919,4.822174933342891,57,kcs_2013
2013-02-27,kcs,0,0,0,2013,2,27,0,0,58,kcs_2013
2013-02-28,kcs,NA,95.4525,1,2013,2,28,5.251803359800516,4.5690506591817055,59,kcs_2013
2013-03-01,kcs,190.905,190.905,0,2013,3,1,5.944929962305898,5.257000457911325,60,kcs_2013
2013-03-02,kcs,NA,148.41500000000002,1,2013,3,2,5.693170933859948,5.0067276692652385,61,kcs_2013
2013-03-03,kcs,NA,105.92500000000001,1,2013,3,3,5.355900757758083,4.672127654112972,62,kcs_2013
2013-03-04,kcs,63.435,63.435,0,2013,3,4,4.843225061612159,4.165656963740354,63,kcs_2013
2013-03-05,kcs,NA,31.7175,1,2013,3,5,4.150264176002788,3.487910102947499,64,kcs_2013
2013-03-06,kcs,0,0,0,2013,3,6,0,0,65,kcs_2013
2013-03-07,kcs,NA,2529.665,1,2013,3,7,8.528989381514549,7.83623739303345,66,kcs_2013
2013-03-08,kcs,5059.33,5059.33,0,2013,3,8,9.222136532773982,8.529186977546255,67,kcs_2013
2013-03-09,kcs,NA,3472.826666666667,1,2013,3,9,8.84587134396689,8.153012051102241,68,kcs_2013
2013-03-10,kcs,NA,1886.3233333333333,1,2013,3,10,8.235532137990253,7.542914878508596,69,kcs_2013
2013-03-11,kcs,299.82,299.82,0,2013,3,11,6.396332256246626,5.706512079227068,70,kcs_2013
2013-03-12,kcs,NA,1638.2249999999997,1,2013,3,12,8.094515891329083,7.401978848150508,71,kcs_2013
2013-03-13,kcs,2976.6299999999997,2976.6299999999997,0,2013,3,13,8.691694275873061,7.998882961065603,72,kcs_2013
2013-03-14,kcs,NA,2185.6974999999998,1,2013,3,14,8.382837511448207,7.690147693780369,73,kcs_2013
2013-03-15,kcs,1394.7649999999999,1394.7649999999999,0,2013,3,15,7.933628530353547,7.2411979310429855,74,kcs_2013
2013-03-16,kcs,NA,1136.6416666666667,1,2013,3,16,7.72898066129787,7.036712685194921,75,kcs_2013
2013-03-17,kcs,NA,878.5183333333333,1,2013,3,17,7.471384280794956,6.779374409137539,76,kcs_2013
2013-03-18,kcs,620.395,620.395,0,2013,3,18,7.123504202048955,6.431966950579617,77,kcs_2013
2013-03-19,kcs,NA,2847.9525,1,2013,3,19,8.647502805404912,7.9547066618422475,78,kcs_2013
2013-03-20,kcs,5075.51,5075.51,0,2013,3,20,9.225329481736393,8.532379296600462,79,kcs_2013
2013-03-21,kcs,NA,5718.7525000000005,1,2013,3,21,9.344653154386446,8.651680814206934,80,kcs_2013
2013-03-22,kcs,6361.995,6361.995,0,2013,3,22,9.451244473129002,8.758254457439618,81,kcs_2013
2013-03-23,kcs,NA,4740.446666666667,1,2013,3,23,9.15703383540839,8.46409757206199,82,kcs_2013
2013-03-24,kcs,NA,3118.898333333333,1,2013,3,24,8.738382326419257,8.045555694802525,83,kcs_2013
2013-03-25,kcs,1497.35,1497.35,0,2013,3,25,8.004599450092327,7.312119781646269,84,kcs_2013
2013-03-26,kcs,NA,1386.2375,1,2013,3,26,7.927495832147524,7.2350696385328686,85,kcs_2013
2013-03-27,kcs,1275.125,1275.125,0,2013,3,27,7.843946826319448,7.151583421489179,86,kcs_2013
2013-03-28,kcs,NA,1622.7775000000001,1,2013,3,28,8.085041741805343,7.392510503946091,87,kcs_2013
2013-03-29,kcs,1970.43,1970.43,0,2013,3,29,8.279154316975255,7.586514446727401,88,kcs_2013
2013-03-30,kcs,NA,2306.23,1,2013,3,30,8.436516663228451,7.74380294978002,89,kcs_2013
2013-03-31,kcs,NA,2642.0299999999997,1,2013,3,31,8.572450056426776,7.879681265277668,90,kcs_2013
2013-04-01,kcs,2977.83,2977.83,0,2013,4,1,8.692097335075259,7.999285884955375,91,kcs_2013
2013-04-02,kcs,NA,1738.8025,1,2013,4,2,8.154099200134146,7.461526880019184,92,kcs_2013
2013-04-03,kcs,499.775,499.775,0,2013,4,3,6.907306178600857,6.216156898412042,93,kcs_2013
2013-04-04,kcs,NA,1783.4274999999998,1,2013,4,4,8.179439612727313,7.486852914478105,94,kcs_2013
2013-04-05,kcs,3067.08,3067.08,0,2013,4,5,8.721628455031313,8.028807237766479,95,kcs_2013
2013-04-06,kcs,NA,3647.8424999999997,1,2013,4,6,8.895038375267474,8.202165272994643,96,kcs_2013
2013-04-07,kcs,NA,4228.605,1,2013,4,7,9.0427746249557,8.349863887065425,97,kcs_2013
2013-04-08,kcs,NA,4809.3675,1,2013,4,8,9.171468048940248,8.478528763507624,98,kcs_2013
2013-04-09,kcs,5390.13,5390.13,0,2013,4,9,9.285471971515355,8.592510289425439,99,kcs_2013
2013-04-10,kcs,NA,5224.732857142857,1,2013,4,10,9.254306137424573,8.561350326737793,100,kcs_2013
2013-04-11,kcs,NA,5059.335714285715,1,2013,4,11,9.222137662228352,8.529188106777449,101,kcs_2013
2013-04-12,kcs,NA,4893.938571428572,1,2013,4,12,9.188899883109208,8.495957005637363,102,kcs_2013
2013-04-13,kcs,NA,4728.541428571429,1,2013,4,13,9.154519259619912,8.461583527224,103,kcs_2013
2013-04-14,kcs,NA,4563.144285714286,1,2013,4,14,9.11891439379464,8.4259863243548,104,kcs_2013
2013-04-15,kcs,NA,4397.747142857143,1,2013,4,15,9.081994869282331,8.389075039100408,105,kcs_2013
2013-04-16,kcs,4232.35,4232.35,0,2013,4,16,9.04365986784848,8.350748920778697,106,kcs_2013
2013-04-17,kcs,NA,4157.213571428571,1,2013,4,17,9.025747509294384,8.33284083107881,107,kcs_2013
2013-04-18,kcs,NA,4082.077142857143,1,2013,4,18,9.0075084370533,8.314606184811712,108,kcs_2013
2013-04-19,kcs,NA,4006.9407142857144,1,2013,4,19,8.988930511121168,8.296032850810418,109,kcs_2013
2013-04-20,kcs,NA,3931.804285714286,1,2013,4,20,8.970000902017876,8.27710800910726,110,kcs_2013
2013-04-21,kcs,NA,3856.6678571428574,1,2013,4,21,8.950706037567574,8.257818097779987,111,kcs_2013
2013-04-22,kcs,NA,3781.5314285714285,1,2013,4,22,8.931031544442849,8.238148754569545,112,kcs_2013
2013-04-23,kcs,3706.395,3706.395,0,2013,4,23,8.9109621838421,8.218084752640037,113,kcs_2013
2013-04-24,kcs,NA,13695.068333333333,1,2013,4,24,10.21793825323321,9.524864087660355,114,kcs_2013
2013-04-25,kcs,NA,23683.741666666665,1,2013,4,25,10.765691267093459,10.07258630825453,115,kcs_2013
2013-04-26,kcs,33672.415,33672.415,0,2013,4,26,11.117581415935126,10.424463932613317,116,kcs_2013
2013-04-27,kcs,NA,41478.02333333333,1,2013,4,27,11.326066188425633,10.632943116582497,117,kcs_2013
2013-04-28,kcs,NA,49283.63166666667,1,2013,4,28,11.498494470689598,10.805367580533348,118,kcs_2013
2013-04-29,kcs,57089.24,57089.24,0,2013,4,29,11.645518117192456,10.952388452838065,119,kcs_2013
2013-04-30,kcs,NA,44843.61,1,2013,4,30,11.404083563104304,10.71095868189259,120,kcs_2013
2013-05-01,kcs,NA,32597.98,1,2013,5,1,11.085152783040028,10.39203627852175,121,kcs_2013
2013-05-02,kcs,NA,20352.35,1,2013,5,2,10.614098844482513,9.921000796487112,122,kcs_2013
2013-05-03,kcs,8106.72,8106.72,0,2013,5,3,9.693595810701746,9.0005719731818,123,kcs_2013
2013-05-04,kcs,NA,30339.03833333333,1,2013,5,4,11.013337736901256,10.320223516360306,124,kcs_2013
2013-05-05,kcs,NA,52571.35666666666,1,2013,5,5,11.563073880991599,10.869945721925433,125,kcs_2013
2013-05-06,kcs,74803.67499999999,74803.67499999999,0,2013,5,6,11.915769474376345,11.222635662009525,126,kcs_2013
2013-05-07,kcs,NA,87016.73499999999,1,2013,5,7,12.067002916053417,11.373867227436728,127,kcs_2013
2013-05-08,kcs,NA,99229.79499999998,1,2013,5,8,12.198340781584001,11.505203678566208,128,kcs_2013
2013-05-09,kcs,111442.855,111442.855,0,2013,5,9,12.314414407872862,11.621276200461264,129,kcs_2013
2013-05-10,kcs,NA,88616.70749999999,1,2013,5,10,12.085222871642207,11.392086975540519,130,kcs_2013
2013-05-11,kcs,NA,65790.56,1,2013,5,11,11.787378822593425,11.094246841609229,131,kcs_2013
2013-05-12,kcs,NA,42964.41249999999,1,2013,5,12,11.36127461642858,10.668150710539127,132,kcs_2013
2013-05-13,kcs,20138.265,20138.265,0,2013,5,13,10.60352419676688,9.910426671068379,133,kcs_2013
2013-05-14,kcs,NA,10109.34,1,2013,5,14,9.91436221099061,9.221313941518277,134,kcs_2013
2013-05-15,kcs,80.415,80.415,0,2013,5,15,5.080386564624239,4.399559531216184,135,kcs_2013
2013-05-16,kcs,NA,24441.93,1,2013,5,16,10.79720256004951,10.104096291533562,136,kcs_2013
2013-05-17,kcs,48803.445,48803.445,0,2013,5,17,11.488703364276786,10.79557667375873,137,kcs_2013
2013-05-18,kcs,NA,33384.14833333333,1,2013,5,18,11.108983646292044,10.415866419395273,138,kcs_2013
2013-05-19,kcs,NA,17964.85166666667,1,2013,5,19,10.489319624052483,9.796228105419026,139,kcs_2013
2013-05-20,kcs,2545.5550000000003,2545.5550000000003,0,2013,5,20,8.535251199007073,7.842496744363558,140,kcs_2013
2013-05-21,kcs,NA,63011.590000000004,1,2013,5,21,11.744221137330465,11.051089826677904,141,kcs_2013
2013-05-22,kcs,123477.625,123477.625,0,2013,5,22,12.416962425123435,11.723823343147552,142,kcs_2013
2013-05-23,kcs,NA,61761.58,1,2013,5,23,11.72418394789846,11.031052958437522,143,kcs_2013
2013-05-24,kcs,45.535,45.535,0,2013,5,24,4.511748992573435,3.8402047176376737,144,kcs_2013
2013-05-25,kcs,NA,3668.98,1,2013,5,25,8.900816172395382,8.207941491442487,145,kcs_2013
2013-05-26,kcs,NA,7292.425,1,2013,5,26,9.587738602411088,8.894728536344584,146,kcs_2013
2013-05-27,kcs,NA,10915.87,1,2013,5,27,9.991120155291124,9.298064578176026,147,kcs_2013
2013-05-28,kcs,14539.315,14539.315,0,2013,5,28,10.277758820303536,9.584680415226982,148,kcs_2013
2013-05-29,kcs,NA,10657.8275,1,2013,5,29,9.967197060461272,9.274143701051287,149,kcs_2013
2013-05-30,kcs,6776.34,6776.34,0,2013,5,30,9.514339598173034,8.82133997356926,150,kcs_2013
2013-05-31,kcs,NA,4577.1050000000005,1,2013,5,31,9.1219691736746,8.429040436029307,151,kcs_2013
2013-06-01,kcs,NA,2377.870000000001,1,2013,6,1,8.46710763274268,7.774380864001133,152,kcs_2013
2013-06-02,kcs,178.635,178.635,0,2013,6,2,5.8784996327768475,5.190927014387513,153,kcs_2013
2013-06-03,kcs,NA,22812.001666666667,1,2013,6,3,10.728189246377745,10.035085900950632,154,kcs_2013
2013-06-04,kcs,NA,45445.36833333334,1,2013,6,4,11.41741336823641,10.724288191755946,155,kcs_2013
2013-06-05,kcs,68078.735,68078.735,0,2013,6,5,11.82156736260743,11.128434870760245,156,kcs_2013
2013-06-06,kcs,NA,NA,1,2013,6,6,NA,NA,157,kcs_2013
2013-06-07,kcs,NA,NA,1,2013,6,7,NA,NA,158,kcs_2013
