date,site,mean_copy,mean_copy_fill,missing_data,year,month,day,ihs_data,log_data,yday,site_year
2013-03-20,gonz,3019.135,3019.135,0,2013,3,20,8.705872853487445,8.013056811356567,79,gonz_2013
2013-03-21,gonz,NA,1591.4275,1,2013,3,21,8.065533970447284,7.373014860507315,80,gonz_2013
2013-03-22,gonz,163.72,163.72,0,2013,3,22,5.791314158936833,5.104247062719534,81,gonz_2013
2013-03-23,gonz,NA,175.00333333333333,1,2013,3,23,5.857960364775488,5.1705029342527435,82,gonz_2013
2013-03-24,gonz,NA,186.28666666666666,1,2013,3,24,5.920441090420554,5.232640419872167,83,gonz_2013
2013-03-25,gonz,197.57,197.57,0,2013,3,25,5.979246537112183,5.2911416827989415,84,gonz_2013
2013-03-26,gonz,NA,162,1,2013,3,26,5.780753041643107,5.093750200806762,85,gonz_2013
2013-03-27,gonz,126.43,126.43,0,2013,3,27,5.532851615624309,4.847567194224188,86,gonz_2013
2013-03-28,gonz,NA,472.42749999999995,1,2013,3,28,6.851032596698628,6.159998785802502,87,gonz_2013
2013-03-29,gonz,818.425,818.425,0,2013,3,29,7.40052931537506,6.708602874776709,88,gonz_2013
2013-03-30,gonz,NA,2200.2233333333334,1,2013,3,30,8.389461381547957,7.696768545408057,89,gonz_2013
2013-03-31,gonz,NA,3582.0216666666665,1,2013,3,31,8.876829831408884,8.183961764360816,90,gonz_2013
2013-04-01,gonz,4963.82,4963.82,0,2013,4,1,9.203078075293526,8.510132322045655,91,gonz_2013
2013-04-02,gonz,NA,3576.825,1,2013,4,2,8.875378014484003,8.182510352866942,92,gonz_2013
2013-04-03,gonz,2189.83,2189.83,0,2013,4,3,8.38472642692047,7.6920357464437075,93,gonz_2013
2013-04-04,gonz,NA,2033.8049999999998,1,2013,4,4,8.310810942805686,7.618155270189546,94,gonz_2013
2013-04-05,gonz,1877.78,1877.78,0,2013,4,5,8.230992758466847,7.538377909003568,95,gonz_2013
2013-04-06,gonz,NA,2374,1,2013,4,6,8.465478800088231,7.772752716468742,96,gonz_2013
2013-04-07,gonz,NA,2870.22,1,2013,4,7,8.655291171774598,7.962492305537752,97,gonz_2013
2013-04-08,gonz,NA,3366.4399999999996,1,2013,4,8,8.814758287781597,8.12190809075385,98,gonz_2013
2013-04-09,gonz,3862.66,3862.66,0,2013,4,9,8.95225854161209,8.259370199742484,99,gonz_2013
2013-04-10,gonz,NA,2151.81,1,2013,4,10,8.367211861973344,7.674529244515249,100,gonz_2013
2013-04-11,gonz,440.96,440.96,0,2013,4,11,6.782102634648545,6.091219380244974,101,gonz_2013
2013-04-12,gonz,NA,372.33399999999995,1,2013,4,12,6.612940284792397,5.9224734613337215,102,gonz_2013
2013-04-13,gonz,NA,303.70799999999997,1,2013,4,13,6.409216604401877,5.719353940980112,103,gonz_2013
2013-04-14,gonz,NA,235.082,1,2013,4,14,6.153086093757247,5.464179202303306,104,gonz_2013
2013-04-15,gonz,NA,166.45599999999996,1,2013,4,15,5.807887213465323,5.120720630189797,105,gonz_2013
2013-04-16,gonz,97.83000000000001,97.83000000000001,0,2013,4,16,5.276404579372892,4.593401202388093,106,gonz_2013
2013-04-17,gonz,NA,720.9025,1,2013,4,17,7.273651560897855,6.581890088222648,107,gonz_2013
2013-04-18,gonz,1343.975,1343.975,0,2013,4,18,7.896534238686395,7.204130704502598,108,gonz_2013
2013-04-19,gonz,NA,2607.5950000000003,1,2013,4,19,8.559330836903614,7.866567041197399,109,gonz_2013
2013-04-20,gonz,NA,3871.215,1,2013,4,20,8.954470887480957,8.261581973714414,110,gonz_2013
2013-04-21,gonz,NA,5134.835,1,2013,4,21,9.236950179463527,8.543997718685516,111,gonz_2013
2013-04-22,gonz,NA,6398.455,1,2013,4,22,9.456959020620992,8.763968109471763,112,gonz_2013
2013-04-23,gonz,7662.075,7662.075,0,2013,4,23,9.637185298597993,8.944168618212082,113,gonz_2013
2013-04-24,gonz,NA,5897.014999999999,1,2013,4,24,9.375348757412603,8.682371132606983,114,gonz_2013
2013-04-25,gonz,NA,4131.955,1,2013,4,25,9.019653134773256,8.326747926477621,115,gonz_2013
2013-04-26,gonz,2366.895,2366.895,0,2013,4,26,8.462481473766081,7.7697566538045795,116,gonz_2013
