date,site,mean_copy,mean_copy_fill,missing_data,year,month,day,ihs_data,log_data,yday,site_year
2014-02-18,gonz,24964.574999999997,24964.574999999997,0,2014,2,18,10.818360279917517,10.125253154914615,49,gonz_2014
2014-02-19,gonz,NA,12517.579999999998,1,2014,2,19,10.128036517391658,9.43496921969137,50,gonz_2014
2014-02-20,gonz,70.585,70.585,0,2014,2,20,4.950015012330425,4.270885554812291,51,gonz_2014
2014-02-21,gonz,NA,323.4975,1,2014,2,21,6.472340955388202,5.782277831954221,52,gonz_2014
2014-02-22,gonz,576.41,576.41,0,2014,2,22,7.049967146045992,6.358552586095142,53,gonz_2014
2014-02-23,gonz,NA,384.2733333333333,1,2014,2,23,6.644502978495467,5.953953039097694,54,gonz_2014
2014-02-24,gonz,NA,192.13666666666666,1,2014,2,24,5.951360876900916,5.263398055751892,55,gonz_2014
2014-02-25,gonz,0,0,0,2014,2,25,0,0,56,gonz_2014
2014-02-26,gonz,NA,26.5875,1,2014,2,26,3.9739418328560676,3.3173627715828546,57,gonz_2014
2014-02-27,gonz,53.175,53.175,0,2014,2,27,4.666823944731466,3.992219547422423,58,gonz_2014
2014-02-28,gonz,NA,101.005,1,2014,2,28,5.308341705200618,4.625021831690693,59,gonz_2014
2014-03-01,gonz,148.835,148.835,0,2014,3,1,5.695996775898363,5.009534688652223,60,gonz_2014
2014-03-02,gonz,NA,115.97333333333334,1,2014,3,2,5.446526047280572,4.761945988592074,61,gonz_2014
2014-03-03,gonz,NA,83.11166666666668,1,2014,3,3,5.11336845599006,4.432145281099231,62,gonz_2014
2014-03-04,gonz,50.25,50.25,0,2014,3,4,4.610256720248962,3.9367156180185177,63,gonz_2014
2014-03-05,gonz,NA,30.4375,1,2014,3,5,4.109092322009435,3.448001447859958,64,gonz_2014
2014-03-06,gonz,10.625,10.625,0,2014,3,6,3.058564108000907,2.45315795147342,65,gonz_2014
2014-03-07,gonz,NA,5.3125,1,2014,3,7,2.3719524109111183,1.8425317946014783,66,gonz_2014
2014-03-08,gonz,0,0,0,2014,3,8,0,0,67,gonz_2014
2014-03-09,gonz,NA,0,1,2014,3,9,0,0,68,gonz_2014
2014-03-10,gonz,NA,0,1,2014,3,10,0,0,69,gonz_2014
2014-03-11,gonz,0,0,0,2014,3,11,0,0,70,gonz_2014
2014-03-12,gonz,NA,13.5275,1,2014,3,12,3.2992352104942846,2.676043404967124,71,gonz_2014
2014-03-13,gonz,27.055,27.055,0,2014,3,13,3.9913603794511308,3.334166869202935,72,gonz_2014
2014-03-14,gonz,NA,83.195,1,2014,3,14,5.114370548288876,4.433135537062272,73,gonz_2014
2014-03-15,gonz,139.335,139.335,0,2014,3,15,5.630041162963187,4.944032421428307,74,gonz_2014
2014-03-16,gonz,NA,93.78833333333334,1,2014,3,16,5.234216070712972,4.551646335583643,75,gonz_2014
2014-03-17,gonz,NA,48.241666666666674,1,2014,3,17,4.569477687087825,3.896740148563629,76,gonz_2014
2014-03-18,gonz,2.695,2.695,0,2014,3,18,1.7173138640227135,1.3069805544001651,77,gonz_2014
2014-03-19,gonz,NA,1741.6425,1,2014,3,19,8.155731175448468,7.463157918344039,78,gonz_2014
2014-03-20,gonz,3480.59,3480.59,0,2014,3,20,8.848104299824445,8.155244364974797,79,gonz_2014
2014-03-21,gonz,NA,1874.4650000000001,1,2014,3,21,8.229225816067524,7.536611907657595,80,gonz_2014
2014-03-22,gonz,268.34,268.34,0,2014,3,22,6.285405485619938,5.595974522021896,81,gonz_2014
2014-03-23,gonz,NA,1223.6299999999999,1,2014,3,23,7.802724477322886,7.110394036538986,82,gonz_2014
2014-03-24,gonz,NA,2178.92,1,2014,3,24,8.379731853398711,7.687043457862067,83,gonz_2014
2014-03-25,gonz,3134.21,3134.21,0,2014,3,25,8.743279633700592,8.050451436469515,84,gonz_2014
2014-03-26,gonz,NA,1691.7375,1,2014,3,26,8.126658654198632,7.434102319904876,85,gonz_2014
2014-03-27,gonz,249.265,249.265,0,2014,3,27,6.211667791732589,5.522520356458936,86,gonz_2014
2014-03-28,gonz,NA,716.425,1,2014,3,28,7.267421233921055,6.57566841255345,87,gonz_2014
2014-03-29,gonz,1183.585,1183.585,0,2014,3,29,7.7694506062653295,7.077147781260584,88,gonz_2014
2014-03-30,gonz,NA,800.4050000000001,1,2014,3,30,7.378265420356137,6.686366437264189,89,gonz_2014
2014-03-31,gonz,NA,417.22500000000014,1,2014,3,31,6.726774261334862,6.0360195652173445,90,gonz_2014
2014-04-01,gonz,34.045,34.045,0,2014,4,1,4.221045981393435,3.556632949952288,91,gonz_2014
2014-04-02,gonz,NA,110.97500000000001,1,2014,4,2,5.402472430365767,4.718275632093364,92,gonz_2014
2014-04-03,gonz,187.905,187.905,0,2014,4,3,5.929090776939369,5.241244243188398,93,gonz_2014
2014-04-04,gonz,NA,961.2775,1,2014,4,4,7.56141058009988,6.869302870607138,94,gonz_2014
2014-04-05,gonz,1734.65,1734.65,0,2014,4,5,8.151708206568001,7.459137261990456,95,gonz_2014
2014-04-06,gonz,NA,3786.753333333333,1,2014,4,6,8.93241148866337,8.239528334269478,96,gonz_2014
2014-04-07,gonz,NA,5838.856666666667,1,2014,4,7,9.365437468292884,8.672461532142083,97,gonz_2014
2014-04-08,gonz,7890.96,7890.96,0,2014,4,8,9.666620264017059,8.97359979870594,98,gonz_2014
2014-04-09,gonz,NA,4901.0125,1,2014,4,9,9.190344286374165,8.497401114064408,99,gonz_2014
2014-04-10,gonz,1911.065,1911.065,0,2014,4,10,8.24856320627967,7.555939088849401,100,gonz_2014
2014-04-11,gonz,NA,7230.102499999999,1,2014,4,11,9.57915567743483,8.886146793154005,101,gonz_2014
2014-04-12,gonz,12549.14,12549.14,0,2014,4,12,10.130554598462949,9.437487099876195,102,gonz_2014
2014-04-13,gonz,NA,21050.135,1,2014,4,13,10.647809433515766,9.954709756896843,103,gonz_2014
2014-04-14,gonz,NA,29551.129999999997,1,2014,4,14,10.987024443220058,10.293911101454793,104,gonz_2014
2014-04-15,gonz,38052.125,38052.125,0,2014,4,15,11.239859390032004,10.546738488695372,105,gonz_2014
2014-04-16,gonz,NA,68390.125,1,2014,4,16,11.826130902456462,11.132998343730204,106,gonz_2014
2014-04-17,gonz,98728.125,98728.125,0,2014,4,17,12.193272319822665,11.500135268011782,107,gonz_2014
2014-04-18,gonz,NA,77801.025,1,2014,4,18,11.955057065488141,11.261922738105389,108,gonz_2014
2014-04-19,gonz,56873.925,56873.925,0,2014,4,19,11.641739435612957,10.948609837571064,109,gonz_2014
2014-04-20,gonz,NA,41427.18000000001,1,2014,4,20,11.324839646842033,10.631716604586847,110,gonz_2014
2014-04-21,gonz,NA,25980.435000000005,1,2014,4,21,10.858246214663703,10.165137523495202,111,gonz_2014
2014-04-22,gonz,10533.69,10533.69,0,2014,4,22,9.955481153906163,9.262428900081566,112,gonz_2014
2014-04-23,gonz,NA,5897.3325,1,2014,4,23,9.37540259676158,8.682424962828597,113,gonz_2014
2014-04-24,gonz,1260.9750000000001,1260.9750000000001,0,2014,4,24,7.832787848019984,7.140433233079268,114,gonz_2014
2014-04-25,gonz,NA,2703.6420000000007,1,2014,4,25,8.595502246709135,7.902724835017257,115,gonz_2014
2014-04-26,gonz,NA,4146.309000000001,1,2014,4,26,9.023121014987371,8.330214969165725,116,gonz_2014
2014-04-27,gonz,NA,5588.976000000001,1,2014,4,27,9.32169855367462,8.62873027275889,117,gonz_2014
2014-04-28,gonz,NA,7031.643000000002,1,2014,4,28,9.55132285577436,8.858317874320091,118,gonz_2014
2014-04-29,gonz,8474.310000000001,8474.310000000001,0,2014,4,29,9.737941697046155,9.044912509750777,119,gonz_2014
2014-04-30,gonz,NA,5220.487500000001,1,2014,4,30,9.253493257053716,8.560537601968639,120,gonz_2014
2014-05-01,gonz,1966.665,1966.665,0,2014,5,1,8.277241738964362,7.584602839545285,121,gonz_2014
2014-05-02,gonz,NA,1245.9850000000001,1,2014,5,2,7.8208290023443805,7.128483916738403,122,gonz_2014
2014-05-03,gonz,525.3050000000001,525.3050000000001,0,2014,5,3,6.9571271328203,6.265880892599615,123,gonz_2014
2014-05-04,gonz,NA,273.36250000000007,1,2014,5,4,6.3039492792660665,5.614450224705075,124,gonz_2014
2014-05-05,gonz,21.42,21.42,0,2014,5,5,3.758016681037742,3.109953417644014,125,gonz_2014
2014-05-06,gonz,NA,393.0416666666667,1,2014,5,6,6.667064427172044,5.976456656667566,126,gonz_2014
2014-05-07,gonz,NA,764.6633333333333,1,2014,5,7,7.33258325793584,6.640742560506941,127,gonz_2014
2014-05-08,gonz,1136.285,1136.285,0,2014,5,8,7.728666822284278,7.036399121971266,128,gonz_2014
2014-05-09,gonz,NA,3448.13,1,2014,5,9,8.838734535675808,8.145877304311174,129,gonz_2014
2014-05-10,gonz,5759.975,5759.975,0,2014,5,10,9.351835601497955,8.658862010198579,130,gonz_2014
2014-05-11,gonz,NA,5221.176666666667,1,2014,5,11,9.25362526027543,8.560669579913672,131,gonz_2014
2014-05-12,gonz,NA,4682.378333333334,1,2014,5,12,9.144708642672255,8.451774994588545,132,gonz_2014
2014-05-13,gonz,4143.58,4143.58,0,2014,5,13,9.022462622572428,8.329556735535599,133,gonz_2014
2014-05-14,gonz,NA,5146.9725,1,2014,5,14,9.239311146717272,8.546358226821408,134,gonz_2014
2014-05-15,gonz,6150.365,6150.365,0,2014,5,15,9.417413895801925,8.724429287392548,135,gonz_2014
2014-05-16,gonz,NA,4932.3925,1,2014,5,16,9.196726634273237,8.503782164255421,136,gonz_2014
2014-05-17,gonz,3714.42,3714.42,0,2014,5,17,8.913125019820862,8.2202470059433,137,gonz_2014
2014-05-18,gonz,NA,6405.395,1,2014,5,18,9.458043069652334,8.765051989211011,138,gonz_2014
2014-05-19,gonz,NA,9096.37,1,2014,5,19,9.808777895405147,9.115740639744207,139,gonz_2014
2014-05-20,gonz,11787.345000000001,11787.345000000001,0,2014,5,20,10.067928959691722,9.374866610480552,140,gonz_2014
2014-05-21,gonz,NA,7827.26,1,2014,5,21,9.658514976240381,8.96549554206761,141,gonz_2014
2014-05-22,gonz,3867.1749999999997,3867.1749999999997,0,2014,5,22,8.953426742579468,8.260538098569398,142,gonz_2014
2014-05-23,gonz,NA,10945.054999999998,1,2014,5,23,9.993790217716823,9.300734396357784,143,gonz_2014
2014-05-24,gonz,18022.934999999998,18022.934999999998,0,2014,5,24,10.492547573813088,9.79945587580287,144,gonz_2014
2014-05-25,gonz,NA,14939.476999999999,1,2014,5,25,10.304909633060696,9.611829385887972,145,gonz_2014
2014-05-26,gonz,NA,11856.018999999998,1,2014,5,26,10.073738132437166,9.380675291885732,146,gonz_2014
2014-05-27,gonz,NA,8772.561,1,2014,5,27,9.772531244789691,9.079498046282477,147,gonz_2014
2014-05-28,gonz,NA,5689.102999999999,1,2014,5,28,9.339455057986012,8.646483628889754,148,gonz_2014
2014-05-29,gonz,2605.6450000000004,2605.6450000000004,0,2014,5,29,8.558582741689335,7.865819232816242,149,gonz_2014
2014-05-30,gonz,NA,2167.8075000000003,1,2014,5,30,8.374618800862764,7.681932756312007,150,gonz_2014
2014-05-31,gonz,1729.97,1729.97,0,2014,5,31,8.14900661039486,7.456437224003495,151,gonz_2014
2014-06-01,gonz,NA,3588.715,1,2014,6,1,8.878696678659885,8.185828091144366,152,gonz_2014
2014-06-02,gonz,NA,5447.46,1,2014,6,2,9.296051912958607,8.603088278919863,153,gonz_2014
2014-06-03,gonz,7306.205,7306.205,0,2014,6,3,9.589626451334352,8.896616126687125,154,gonz_2014
2014-06-04,gonz,NA,5156.645,1,2014,6,4,9.24118864317113,8.548235358946714,155,gonz_2014
2014-06-05,gonz,3007.085,3007.085,0,2014,6,5,8.701873658172119,8.009058942649204,156,gonz_2014
2014-06-06,gonz,NA,1503.5425,1,2014,6,6,8.008726560553267,7.316244144258687,157,gonz_2014
2014-06-07,gonz,0,0,0,2014,6,7,0,0,158,gonz_2014
